23.00;"vita";220.00
23.00;"proa";156.00
23.00;"vitd";0.30
23.00;"vitc";0.00
23.00;"vitb1";0.04
23.00;"vitb2";0.29
23.00;"vitb3";5.08
23.00;"vitb5";0.41
23.00;"vitb6";0.07
23.00;"vitb12";0.83
23.00;"vitb9";0.00
23.00;"chol";103.00
24.00;"prot";23.76
24.00;"fat";32.11
24.00;"carb";2.57
24.00;"kcal";394.00
24.00;"water";38.20
24.00;"caf";0.00
24.00;"fibre";0.00
24.00;"ca";685.00
24.00;"fe";0.76
24.00;"mg";26.00
24.00;"p";457.00
24.00;"k";127.00
24.00;"na";604.00
24.00;"zn";3.07
24.00;"cu";0.04
24.00;"se";14.50
24.00;"vita";257.00
24.00;"proa";82.00
24.00;"vitd";0.30
24.00;"vitc";0.00
24.00;"vitb1";0.01
24.00;"vitb2";0.37
24.00;"vitb3";5.17
24.00;"vitb5";0.21
24.00;"vitb6";0.07
24.00;"vitb12";0.83
24.00;"vitk";2.70
24.00;"vitb9";0.00
24.00;"chol";95.00
25.00;"prot";12.49
25.00;"fat";4.51
25.00;"carb";2.68
25.00;"kcal";103.00
25.00;"water";78.96
25.00;"caf";0.00
25.00;"fibre";0.00
25.00;"ca";60.00
25.00;"fe";0.14
25.00;"mg";5.00
25.00;"p";132.00
25.00;"k";84.00
25.00;"na";405.00
25.00;"zn";0.37
25.00;"cu";0.02
25.00;"se";9.00
25.00;"vita";43.00
25.00;"proa";12.00
25.00;"vitd";
25.00;"vitc";0.00
25.00;"vitb1";0.02
25.00;"vitb2";0.16
25.00;"vitb3";2.44
25.00;"vitb5";0.21
25.00;"vitb6";0.06
25.00;"vitb12";0.62
25.00;"vitk";0.40
25.00;"vitb9";0.00
25.00;"chol";15.00
28.00;"prot";7.55
28.00;"fat";34.87
28.00;"carb";2.66
28.00;"kcal";349.00
28.00;"water";53.75
28.00;"caf";0.00
28.00;"fibre";0.00
28.00;"ca";80.00
28.00;"fe";1.20
28.00;"mg";6.00
28.00;"p";104.00
28.00;"k";119.00
28.00;"na";296.00
28.00;"zn";0.54
28.00;"cu";0.01
28.00;"se";2.40
28.00;"vita";359.00
28.00;"proa";89.00
28.00;"vitd";
28.00;"vitc";0.00
28.00;"vitb1";0.01
28.00;"vitb2";0.19
28.00;"vitb3";1.21
28.00;"vitb5";0.27
28.00;"vitb6";0.04
28.00;"vitb12";0.42
28.00;"vitk";2.90
28.00;"vitb9";0.00
28.00;"chol";110.00
29.00;"prot";24.99
29.00;"fat";27.80
29.00;"carb";1.43
29.00;"kcal";357.00
29.00;"water";41.56
29.00;"caf";0.00
29.00;"fibre";0.00
29.00;"ca";731.00
29.00;"fe";0.44
29.00;"mg";30.00
29.00;"p";536.00
29.00;"k";188.00
29.00;"na";965.00
29.00;"zn";3.75
29.00;"cu";0.03
29.00;"se";14.50
29.00;"vita";242.00
29.00;"proa";11.00
29.00;"vitd";0.90
29.00;"vitc";0.00
29.00;"vitb1";0.03
29.00;"vitb2";0.38
29.00;"vitb3";5.94
29.00;"vitb5";0.28
29.00;"vitb6";0.07
29.00;"vitb12";1.54
29.00;"vitk";2.30
29.00;"vitb9";0.00
29.00;"chol";89.00
30.00;"prot";25.60
30.00;"fat";31.14
30.00;"carb";1.55
30.00;"kcal";389.00
30.00;"water";37.92
30.00;"caf";0.00
30.00;"fibre";0.00
30.00;"ca";550.00
30.00;"fe";0.23
30.00;"mg";14.00
30.00;"p";346.00
30.00;"k";64.00
30.00;"na";800.00
30.00;"zn";3.50
30.00;"cu";0.02
30.00;"se";14.50
30.00;"vita";258.00
30.00;"proa";32.00
30.00;"vitd";0.30
30.00;"vitc";0.00
30.00;"vitb1";0.02
30.00;"vitb2";0.20
30.00;"vitb3";6.16
30.00;"vitb5";0.42
30.00;"vitb6";0.08
30.00;"vitb12";1.68
30.00;"vitk";2.60
30.00;"vitb9";0.00
30.00;"chol";116.00
31.00;"prot";9.65
31.00;"fat";29.51
31.00;"carb";42.65
31.00;"kcal";466.00
31.00;"water";13.44
31.00;"caf";0.00
31.00;"fibre";0.00
31.00;"ca";400.00
31.00;"fe";0.52
31.00;"mg";70.00
31.00;"p";444.00
31.00;"k";1409.00
31.00;"na";600.00
31.00;"zn";1.14
31.00;"cu";0.08
31.00;"se";14.50
31.00;"vita";334.00
31.00;"proa";0.00
31.00;"vitd";0.30
31.00;"vitc";0.00
31.00;"vitb1";0.31
31.00;"vitb2";1.38
31.00;"vitb3";3.06
31.00;"vitb5";3.35
31.00;"vitb6";0.27
31.00;"vitb12";2.42
31.00;"vitb9";0.00
31.00;"chol";94.00
32.00;"prot";29.81
32.00;"fat";32.34
32.00;"carb";0.36
32.00;"kcal";413.00
32.00;"water";33.19
32.00;"caf";0.00
32.00;"fibre";0.00
32.00;"ca";1011.00
32.00;"fe";0.17
32.00;"mg";36.00
32.00;"p";605.00
32.00;"k";81.00
32.00;"na";336.00
32.00;"zn";3.90
